author,name,desc,detail,dwnld
Lemonand,РОЗОВЫЙ МОРОЗ | LIGHTROOM ПРЕСЕТЫ ПЛЮС БОНУСНАЯ КОЛЛЕКЦИЯ И БОКЕ НАКЛАДОК,,https://lemonandlacepresets.com/collections/lightroom-presets/products/pink-frost-lightroom-presets,https://yadi.sk/d/8outF_SMZ4CqNg
Lemonand,Весь магазин электронного обучения Lemmonmade,,https://lemmonmadephotographyelearning.bigcartel.com/product/lemmonmade-s-entire-e-learning-store,https://mega.nz/#F!Oxc0XYZD!-20fg_DTCI5T3qyoJHd44g
Lemonand,Весь магазин электронного обучения Lemmonmade,,https://lemmonmadephotographyelearning.bigcartel.com/product/lemmonmade-s-entire-e-learning-store,https://mega.nz/#F!Oxc0XYZD!-20fg_DTCI5T3qyoJHd44g
Lemonand,КОЛЛЕКЦИЯ GOLD FOX / ПРЕДУСТАНОВКИ LIGHTROOM,,https://lemonandlacepresets.com/collections/all/products/gold-fox-collection-lightroom-presets,https://yadi.sk/d/vD4eIMOxbJSL8A
Lemonand,КОЛЛЕКЦИЯ DREAMY STUDIO / PHOTOSHOP CC,,https://lemonandlacepresets.com/products/dreamy-studio-for-photoshop,https://yadi.sk/d/59v0cfwL4RrE2w
SEAN ARCHER,Набор экшенов и пресетов (2018),"Breathe incredible life into your portraits with the Sean Archer Portrait Suite 3. This toolkit gives you everything you need to add the dimensionality, texture and colors inspired by world-famous photographer, Sean Archer! 

Sean teamed up with LensLab to reproduce his world-class artistic style while giving you unlimited creative power in an easy-to-use suite of tools. The suite puts his entire post-processing methodology at your fingertips so you can easily turn your images into works of art.

The Sean Archer Portrait Suite 3 includes his Signature Re-lighting, Amazing Eyes, 20 Background Textures and much more!",https://lenslab.com/,https://cloud.mail.ru/public/FCWn/m6xueJp97
Bellevue-Avenue,Bellevue-Avenue-The Legacy Photoshop Actions,,https://bellevue-avenue.com/collect...oducts/legacy-photoshop-actions#VideoTutorial,https://yadi.sk/d/qmhAiI9PiL9slw
graphicriver,12 Чистых Внутренних Пресетов,,https://graphicriver.net/item/12-clean-interior-presets/23628842,https://yadi.sk/d/4pcApQHtXQaKxg
Designbundles,White Glow Mobile & Desktop Lightroom Presets (2019),"White Glow Mobile & Desktop Lightroom Предустановки, которые добавят ярких, угрюмых и блеклых оттенков с высокой контрастностью на ваших фотографиях в несколько кликов! Эти эффекты тщательно созданы, чтобы помочь начинающим и профессиональным фотографам достичь последовательности, узнаваемого стиля и прекрасного настроения в своих работах. Эта коллекция хорошо сбалансирована и идеально подходит для множества настроек для внутренней и наружной фотографии, свадебной фотографии, городской съемки, портретов, моды, фотосъемки в путешествиях, помолвки, пейзажей, свадеб, архитектуры, фотосъемки с едой, образа жизни и всего, что между ними.",https://designbundles.net/creativetacos/349025-white-glow-mobile-and-desktop-lightroom-presets,https://cloud.mail.ru/public/3vss/5Bin2pfN4
Creativemarket,Hand Painting Photoshop Action (2019),"Это действие придаст вашим изображениям современный вид. Наши действия в фотошопе были протестированы на различных изображениях, все с уникальным результатом и т. Д. Они универсальны и подходят для любого изображения. Это действие специально разработано для дизайнера, современного дизайнера и профессионального фотографа. Это действие поможет вам достичь невероятных результатов за несколько секунд. Я включил подробный файл справки / инструкции «docx». Руководство, чтобы помочь вам для вашего дальнейшего процесса.",https://creativemarket.com/haider_world/3991312-Hand-Painting-Photoshop-Action?u=wpthemesdaddy&utm_source=Pinterest&utm_medium=CM Social Share&utm_campaign=Category Social Share&utm_content=Photoshop Actions ~ Creative Market&ts=201908,https://cloud.mail.ru/public/476T/3bpkBzckU
Pro Pack,C1ick Match Fujifilm Pro Pack,,,https://yadi.sk/d/dOMxAd8dC_E3iQ
Creativemarket,7 Mobile Lightroom Presets Ipanema (2019),"7 мобильных пресетов Lightroom (.DNG)
Простые инструкции по установке
Бесплатное мобильное приложение Lightroom
Совместимо с iPhone iPad, устройством Android",https://creativemarket.com/OrangeWavePresets/4004349-7-Mobile-Lightroom-Presets-Ipanema,https://cloud.mail.ru/public/5fHP/MTttw1XFN
Creativemarket,Mobile Lightroom Preset DEEP BLUES (2019),"1 Deep Blues DNG Preset
Инструкция PDF
Обратите внимание, что ваши фотографии могут нуждаться в дополнительных настройках в зависимости от освещения, стиля съемки, настроек камеры и т. Д.

Я всегда рад помочь вам использовать предустановки в меру своих способностей, поэтому не стесняйтесь присылать мне личные сообщения, если у вас возникнут какие-либо проблемы или возникнут вопросы!

Из-за цифрового характера контента, после загрузки, я не могу вернуть деньги. ПОКУПАЯ ЭТУ ВЕЩЬ, ВЫ АВТОМАТИЧЕСКИ СОГЛАШАЕТЕСЬ НА СЛЕДУЮЩУЮ: Не делитесь и не продавайте файлы в любой форме. Эти пресеты могут использоваться только покупателем (однопользовательским).

Ключевые слова: предустановки Lightroom, летние предустановки, мобильные предустановки, пресеты dng, яркие предустановки, фотофильтры, iPhone, Android, iOS, предустановки Instagram, цифровая загрузка, предустановки, Lightroom CC, предустановки Instagram, предустановки блоггера, предустановки VSCO, фильтр Instagram, образ жизни пресеты, пресеты влияния, пресеты пляжа, винтажные пресеты, пресеты путешествий, Lightroom mobile, лучшие пресеты, пресеты фотографий",https://creativemarket.com/cassiopée.downey/4027339-Mobile-Lightroom-Preset-DEEP-BLUES,https://cloud.mail.ru/public/zhkF/5G9chp2kv
Lukas Korynta,LKO Lightroom Presets 2019,,https://www.lukaskorynta.com/presets,https://cloud.mail.ru/public/LrPP/AYb9Dy5eT
Emily Lucarz,Emily Lucarz Photography-Lifestyle Presets (ACR),,https://emilylucarzphotography.bigcartel.com/product/the-lifestyle-set-for-lr,https://yadi.sk/d/HYVwTtsABNBhzQ
Коллекция пресетов,Много пресетов,,,https://cloud.mail.ru/public/4ABC/3uHeQGGFS
Spiced Cider,Bellevue Avenue Actions- Spiced Cider,,https://bellevue-avenue.com/products/spiced-cider-photoshop-actions,https://cloud.mail.ru/public/accq/5Lb3TVoZL
FixThePhoto,Lightroom Brushes for Portraits (2019),"Что включено в пакет:
Perfect Portrait Lightroom Brushes: Add Clarity, Add Cool, Add Details, Add Sharpen, Add Vibrance, Add Warm, Bright Background, Dark Background; Eyes: Bright, Color Blue, Color Brown, Color Green, Mascara, Sharpen, Whitening; Hair: Add Contrast, Add Dark, Add Details, Add Light; Lips: Add Shine, Blush, Bright, Contrast, Darken, Smooth and Blush, Smooth; Reduce Blue, Reduce Green, Reduce Red, Reduce Yellow; Skin: Add Blush, Reduce Blush, Reduce Light, Reduce Undereye Circles, Reduce Wrinkles, Smoothening, Tone Cool, Tone Warm, Burn, Dodge, Soften; Whitening Teeth.

Кисти Perfect Portrait Lightroom: Добавить четкость, Добавить прохладный, Добавить детали, Добавить резкость, Добавить яркость, Добавить теплый, Яркий фон, Темный фон; Глаза: Яркие, Цвет Синий, Цвет Коричневый, Цвет Зеленый, Тушь для ресниц, Резкость, Отбеливание; Волосы: добавить контраст, добавить темный, добавить детали, добавить свет; Губы: Добавить блеск, Румяна, Яркий, Контрастный, Темнее, Гладкий и Румяна, Гладкий; Уменьшить синий, уменьшить зеленый, уменьшить красный, уменьшить желтый; Кожа: добавить румяна, уменьшить румяна, уменьшить свет, уменьшить круги под глазами, уменьшить морщины, разглаживание, тон прохладный, тон теплый, прожечь, увернуться, смягчить; Отбеливание зубов.",http://fixthephoto.com/lightroom-brushes-for-portraits,https://cloud.mail.ru/public/CHtY/fUQ81YZVq
АЛЕКСЕЙ КУЗЬМИЧЁВ,УНИКАЛЬНАЯ ПАНЕЛЬ COLOR MASTER ( VIP версия ) 2019,,http://color-master.lpmotortest.com,https://cloud.mail.ru/public/2Jxb/4oJnF1yWB
Perfect Skin Photoshop Actions + ACR LUTs Presets,Идеальная кожа Photoshop,,https://designbundles.net/3motional/300569-18-perfect-skin-photoshop-actions-acr-and-lut-presets,https://yadi.sk/d/svvLPH_H3BwS2Q
Lightroom пресеты,Mega bundle 5900,,,https://yadi.sk/d/xxTIvpQcgDSwkw
Meridian,Meridian Cascade 02 - Benj Haisch,,https://meridianpresets.com/product/benj-haisch-cascade-2-0/,https://yadi.sk/d/l06qyAlZrPy9fA
Meridian,Meridian Lightroom-Meg Loeks-Солнцестояние,,https://meridianpresets.com/product/9-meg-loeks-solstice/,https://yadi.sk/d/5iLt__pHKRTg1A
Forever Fall,Colesclassroom Forever Fall,,,https://yadi.sk/d/NybLo-KMtAwSKQ
retouchingacademylab,Beauty Retouch Panel for Photoshop CC,,http://www.retouchingacademylab.com/,https://yadi.sk/d/keg9SV6CbgSmV
Milkywayhunters,2019 Venus Retouch Panel 3.0,,https://www.venuspanel.net/products/venus-panel,https://cloud.mail.ru/public/2rYr/4hfesjya3
Angi designs,Детская фотокнига - Звёздные сказки,,https://neco-design.blogspot.com/2015/05/shablon-detskaja-fotokniga-zvezdnye-skazki.html,https://yadi.sk/d/aO3hivO5mdEA5A
creativemarket,Летние наложения,,https://creativemarket.com/Pro.Add-Ons/823713-Greenizer-100-Summer-Overlays,https://yadi.sk/d/F_b7xqtZCkS-CQ
,Павел Михайлов - мобильные пресеты 4,,,https://cloud.mail.ru/public/GvKu/nzexWHqG5
Katch Silva,Original katch preset pack,,https://learn.katchsilva.com/katch-original-bundle,https://cloud.mail.ru/public/56MX/VczZWC4Mg
Really Nice Images (RNI),Набор пленочных стилей для Capture One RNI ALL FILMS 4 - LITE,,https://reallyniceimages.com/products/rni-all-films-c1-lite.html,https://cloud.mail.ru/public/2aGG/29Mk9vG5V
Марина Уланова,Весенний коллаж PSD-Марина Уланова,,,https://yadi.sk/d/KsgBBjaq_NgKBA
Марина Уланова,Летний коллаж PSD-Марина Уланова,,,https://yadi.sk/d/LQjnXwJzStgFRw
Марина Уланова,Зимний коллаж PSD-Марина Уланова,,,https://yadi.sk/d/y0irlKjTTbrPIg
Newbornd,Наложение для новорожденных,,https://newborndigitalbackdrop.com,https://yadi.sk/d/9H9-1MVC_6ySXg
Lilia Alvarado,Video Overlays and Tutorials,,,https://yadi.sk/d/YdFeq8LlHAS_hA
Валентин Христич,10 Пресетов для Alien Skin Exposure X4 (NEW) 2019,,http://khristich.com/store/alien-skin-exposure-x4/,https://cloud.mail.ru/public/3sqG/54SPJ5ev4
Emily Lucarz,Emily Lucarz Enchantment,,,https://yadi.sk/d/0r2ZDR2jx9QB6Q
АНА БРАНДТ,LSP Actions by Lemon Sky - Signature Newborn Photoshop Action Collection,,,https://yadi.sk/d/FjpKgpv-qcLsBQ
Kelsey Freeman,Kelsey Freeman-StoryTeller,,,https://yadi.sk/d/6tyQ8ganWdnXsA
Lilia Alvarado,Праздничное Видео Оверлеи Пакет,,,https://yadi.sk/d/ogA1BUhJXz4Z3A
Lilia Alvarado,Lilia Alvarado Lightroom Presets,,,https://yadi.sk/d/ZMVVgSINIjsrmQ
Lilia Alvarado,Нежные зимниие пресеты  - ACR Winter Wonderland Presets (XMP+PDF+видео),,,https://yadi.sk/d/Gv-d7O9ZVfIIoQ
GTG,GTG - Three Nails Workflow II,,,https://yadi.sk/d/wNDmiIQCGD0LGQ
GREATER  GATSBY,THE  DARKROOM FILM  COLLECTION,,,https://yadi.sk/d/tDHGFfqdUdPktA
,Пресеты,,,https://mega.nz/#!DeoiFYJb!qZuCUUcMYg2LbS_SUaxfAd2ZEmlYfIBZCLb6Hq2m11o
fixthephoto,Autochrome Lumière Lightroom Presets,,,https://yadi.sk/d/X0fbrjNDkPE2uA
Павел Возмищев,Павел Возмищев-цвета Италии,,http://pavel-vozmischev.com/blog/italy-color-presets,https://cloud.mail.ru/public/UGok/2QeywNCoQ
,Полный набор пресетов,,,https://mega.nz/#F!yqRA2KDT!Qfwfblt1R2CirBSaTx8fzg
,Легкие и воздушные предустановки Lightroom,,,https://cloud.mail.ru/public/2LFC/4C4M3CNSH
Creativemarket,Lightroom Mobile Presets (2019),"Этот набор для мобильных пресетов Lightroom идеально подходит для блоггеров, портретов, уличной фотографии, пейзажа, моды, путешествий, будуаров и художественной фотографии.

Эти предустановки Lightroom были разработаны для ускорения вашего рабочего процесса и придания вашей фотографии креативного внешнего вида. Каждая предустановка Lightroom была разработана с осторожностью, чтобы выглядеть великолепно с широким разнообразием изображений одним щелчком мыши.",https://creativemarket.com/Kulagin_Ilya/3769345-Lightroom-Mobile-Presets,https://cloud.mail.ru/public/2Ww3/4xf5pDR6c
Олег Крикет,Пресеты Lightroom и Camera Raw от русского руфера 900К подписчиков 2018,"Больше примеров на продажнике

Этот набор из фильтров был создан художником и путешественником @olegcricket. Этот человек является поистине легендой, за его творчеством в Instagram следят более 850 тысяч подписчиков. Эти фильтры помогут вам добавить винтажную атмосферу, создать эффект пленочной фотографии.

- 15 профессиональных фильтров для LightRoom
- Винтажный эффект для фото
- Мягкие приглушенные тона
- Стилизация под пленку
- Идеально подходит для портретов
- Холодные/теплые оттенки
- Личный стиль

Этот продукт совместим с любой версией Adobe LightRoom 4-6 и LightRoom CC. Подходит для обработки фотографий, снятых в формате RAW и JPEG. В комплекте вы получаете инструкцию по установке, использованию и файлы для помощи.",https://www.filterhero.ru/olegcricket,"https://cloud.mail.ru/public/3NXK/2fQsfFTXJ
Пароль: cV1Q7vvQA4"
Creative Market,Lightroom Presets for Portraits (2019),"Преимущества этого комплекта очень разнообразны. Они могут увеличивать или уменьшать свет, делать затенение, устранять излишнее покраснение, осветлять слишком темные участки, увеличивать яркость всех цветов, делать кожу светлее, мягче, придавать ей более здоровый оттенок и т. д. Предусмотрены предварительные настройки Lightroom для портретов.  чтобы придать вашим фотографиям мягкий, сияющий эффект. 

Что включено в пакет:

    40 лучших пресетов Lightroom для портретов;
    Бесплатные бонусы в виде 70 пресетов Black &amp; White Lightroom;

    Совместим с версиями Adobe LR 4,5,6 и CC;
    Они идеально подходят как для Mac, так и для Windows;
    Вы можете использовать предустановки для фотографий RAW, JPEG,TIFFи PNG",https://creativemarket.com/FixThePhoto/3393788-Lightroom-Presets-for-Portraits,https://cloud.mail.ru/public/KKVS/S4JmaozZV
Ирина Калмыкова,Пресет «Зима» для Lightroom (2019),"Хотите ускорить свой процесс обработки? Тогда вам точно помогут в этом пресеты.

Обычно, кроме стандартного пакета фотографий, мои герои получаются и все отличные дубли со съёмки. Такие дубли я не ретуширую детально, но могу прогнать через очень простой, но красивый пресет, чтобы снимки были более интересные и художественные.

Для этой зимы я создала набор из 5 зимних пресетов, которые подойдут ко многим снимкам. Останется только подправить экспозицию, так как у всех снимков разная светлота.

Что входит в покупку пресетов?

5 пресетов;
Видеоинструкция по использованию данных пресетов на реальных примерах.",https://www.irinakalmykova.com/action/24/preset-zima-dlya-lightroom-new-2019,https://cloud.mail.ru/public/NAmQ/aZvQg3mfw
Дарья Чебанова,Пресеты в пакете,"Пресеты от Дарьи Чебановой:

– Street
– Luna
– Svet
– Favorite
– Pastel
– Cookie",http://chebanov.shop,https://cloud.mail.ru/public/6UvB/ZJQ8Kn6tk
СТАС ШМЕЛЬ,(2019) SKIN TONE v.1,,http://shmeliys.ru/skintonev1,https://cloud.mail.ru/public/3Azr/UqtBWg1mR
Creativemarket,Pro Cityscape Lightroom Presets,,https://creativemarket.com/Presetsh/3181407-Pro-Cityscape-Lightroom-Presets,https://cloud.mail.ru/public/GcRt/g1xG83LPP
,Winter Lightroom Presets,,,https://cloud.mail.ru/public/4nHr/3e8SaxL9n
ИГОРЬ БУРБА,ПРЕСЕТЫ ДЛЯ PHOTOSHOP 2014-2016гг,,http://igorburba.ru/prodazha,https://cloud.mail.ru/public/2Pek/4t18HGGJT
yesis.ru,Клубные пресеты для Lightroom в стиле Geometria,,http://yesis.ru/presetyi-geometria,"https://yadi.sk/d/LqIRfjcHdsudd
pass: syIPyZYiK9"
,Boho Wedding Lightroom desktop presets,,,https://cloud.mail.ru/public/2eXs/59ifwCbZF
Tifforelie,Backyard 1 Lightroom Presets (2019),"Я использовал эту предустановку на всех моих последних фотографиях! Он идеально подходит для придания теплых мечтательных взглядов вашим изображениям с чистыми кремами и белыми оттенками, апельсиновыми и красными нотками и светящимися персиковыми оттенками!",https://creativemarket.com/,https://cloud.mail.ru/public/3G8V/4BbFpgsCg
Debiflue-keeevsch,Bali preset pack (2018),"Эти 11 пользовательских пресетов Lightroom, которые мы использовали для редактирования наших фотографий на Бали, помогут вам создать уникальные цветные изображения. Все они бывают трех разных стилей (базовый + низкий и высокий контраст).

-отлично для зеленых, синих и закатных тонов
-2 специальных фильтра в комплекте (1 ночной фильтр с сильными эффектами искусственного красного света и 1 блеклый фильтр)


Скачать:

Скрытый контент, для просмотра которого нужно лайкнуть пост.
https://cloud.mail.ru/public/2DSp/3LTG329sx",,https://cloud.mail.ru/public/2DSp/3LTG329sx
JAY LAY,JAY FRIDAY 2018 - 10 пресетов,,,https://yadi.sk/d/_zrOH1amTYTxhg
Игорь Бурба,Кривые для Фотошопа,,http://igorburba.ru/prodazha,https://cloud.mail.ru/public/RhQC/pUTaFPCQg
,"Распродажа пресетов, экшенов, наложений, видеоуроков","Более 200 продуктов в одном комплекте от американского фотографаа Лилии Альварадо 






В набор входят:

пресеты для Adobe Camera Raw
видеоуроки
наборы кистей
фоны
наложения
экшены",https://editingresources-net.myshopify.com/collections/frontpage/products/all-store-bundle,"https://cloud.mail.ru/public/v3G8/qLNgdcHdZ 
Пароль: boominfo.ru"
,Идеальный пресет для нежных тёплых фотографий (Арина Шмелёва),,"Идеальный пресет и для темных фото, и для светлых - и для свадебных, и для семейных! Пресет в формате lrtemplate подходит для Adobe Lightroom.",https://cloud.mail.ru/public/AeB3/HrDgmUnsq
,Пресеты The Complete Presets Bundle,,,
Евгений Макаров,Набор авторских пресетов для Lightroom,,https://vk.com/topic-58740703_29405883,https://yadi.sk/d/NmREgFTK3UCans
Creativemarket,Spring Break Mobile Lightroom Preset,The Spring Break Theme Collection is crafted to help you create consistent editing results for your pics. This pack includes 5 Lightroom Presets with a variety looks and effects that enhance the greens and oranges of your images. Each preset has a different look for you to pick and develop your Instagram or brand theme from. The presets in the collection range from subtle to drastic changes. Best for images that are similar to the product photos.,https://creativemarket.com/filtercrave/3505966-Spring-Break-Mobile-Lightroom-Preset,https://cloud.mail.ru/public/3Mib/XhAPybrEr
Creativemarket,10 Luminar Portrait Look Presets (2019),"ВКЛЮЧЕНЫ ФАЙЛЫ

mplumpack, включающий 10 предустановок Luminar Look
Инструкция по установке",https://creativemarket.com/NerdDesigner/3371422-10-Luminar-Portrait-Look-Presets,https://cloud.mail.ru/public/CBAT/kHG4EMiaL
Graphicriver,Water scatter 2 photoshop action (2018),"Вы можете использовать это действие в фотошопе CS3, CS5, CS6, CC, CC2014, CC2015, CC2015.5 и CC2017. Единственное ограничение заключается в том, что вы должны установить версию на английском языке. В настоящее время другие языки не поддерживаются.",https://graphicriver.net/item/water-scatter-2-photoshop-action/17852722,https://cloud.mail.ru/public/2suM/K7mS2g2i4
Presetbase,End of Days (Post-Apocalyptic Look) 12 LR Presets,,https://www.presetbase.com/products/end-of-days-free-lightroom-presets-post-apocalyptic-look,https://cloud.mail.ru/public/8JyQ/u562h6PGd
Валентин Христич,Actions для Photoshop + пресеты для Alien Skin Exposure X2 (2018),,http://www.khristich.com/store/,https://cloud.mail.ru/public/BLUb/ut8YW24fh
Graphicriver,Twin photoshop action bundle (2018),"Вы можете использовать это действие в Photoshop CS5, CS6, CC, CC2014, CC2015, CC2015.5 и CC2017. Единственное ограничение заключается в том, что вы должны установить версию на английском языке. В настоящее время другие языки не поддерживаются.",https://graphicriver.net/item/twin-photoshop-action-bundle/21616962,https://cloud.mail.ru/public/FFQo/ecCAkWHdZ
Jorge Mаrquez,Pack banana (2019),4 пресета Lightroom и Camera RAW,http://freshfruitcolor.com/producto/pack-banana-by-jorge-marquez/,https://cloud.mail.ru/public/N82u/wYi6QkYKi
Creativemarket,URBAN RETRO Moody Editorial Presets,"YOU WILL BE RECEIVING:

• 8 Presets FOR LR DESKTOP (.lrtemplate)

• 8 Presets FOR LR MOBILE APP (.dng)

• 45 Adjustment Presets Tool Kit (includes 20 exposure values, 5 sharpening presets, 4 grain presets, 4 vibrance adjustments, 3 saturation adjustments, 3 custom white balance presets, 2 vignetting presets, 2 noise reduction presets, 1 reset grain preset and 1 reset all preset)

• 6 Page PDF Install Guide

[61 PRESETS IN TOTAL]


Скачать:

Скрытый контент, для просмотра которого нужно лайкнуть пост.
https://cloud.mail.ru/public/8wur/FWMnAxotJ",,https://cloud.mail.ru/public/8wur/FWMnAxotJ
Лена Смирнова,Пакет пресетов,"«Друзья, вы очень долго этого ждали, и, наконец, я счастлива представить вам варианты своего авторского пресета для Lightroom, которые вы можете использовать для коррекции своих снимков!

На протяжении 10 лет я создавала и оттачивала свой уникальный стиль, фирменный чистый цвет, глубокие теплые тени, выводила персиковую кожу.
Я ни в коем случае не хочу сказать, что мой пресет — это волшебная таблетка, которая решит все ваши проблемы!

80% успеха зависит от подготовки к съемке и света. Но те 20%, которые остаются, могут стать очень вкусной и яркой вишенкой на ваших творениях.

Пресет расширяет динамический диапазон и «раскручивает» картинку по цветам в теплые и холодные. Это позволяет создавать такие богатые оттенки!
Теплая тонировка гарантирует приятный скин тон, коррекции в деталях — резкую картинку без шумов.

В пакете — 3 пресета, разные версии моей основной обработки. Вариации созданы для вашего удобства и подписаны — для светлых снимков, для теплых глубоких фотографий, яркий пресет, чтобы «вытянуть» цвета.
Вместе с пресетами вы получаете документ с описанием и рекомендациями по установке и адаптации настроек. Также вы получите равы фотографий, представленные в качестве примеров.

На этих фотографиях Вы сможете потренироваться, понять суть настроек. Затем перенести на свои кадры то, что Вам будет близко».",http://wowphotoschool.ru/education/smirnova_presets,https://yadi.sk/d/3dUYF9y7TSAg0w
Graphicriver,Vintage oil paint (2019),,https://graphicriver.net/item/vintage-oil-paint/23144275,https://cloud.mail.ru/public/MYZU/eDp7VMvq2
Graphicriver,Face paint action-wrapped style (2019),"Действие Face Paint превращает ваши фотографии в потрясающий обернутый стиль искусства. Просто нажмите кнопку воспроизведения и оставьте остальную часть работы Photoshop. 

Вы сможете добавить свое собственное изображение, чтобы обернуть лицо во время процесса. И, конечно, вы сможете редактировать это изображение после процесса. И вы получите результат с полностью настраиваемыми и хорошо организованными слоями.

Изображения в предварительном просмотре не включены. Они только для предварительного просмотра. Но вы можете применить этот эффект к любому изображению, и я уверен, что вы получите лучшие результаты.",https://graphicriver.net/item/face-paint-action-wrapped-style/23142048,https://cloud.mail.ru/public/JFtT/N5bHypn45
Creativemarket,Grace lightroom presets (2019),"Пресеты Grace Lightroom для настольных и мобильных ПК, а также фильтры Photoshop ACR.

Бирюзовый оттенок воды, красивый цвет кожи и больше света - все, что сделает вашу фотографию замечательной.

1 пресет для Lightroom &amp; Photoshop (.xmp файл)
1 пресет для мобильного Lightroom (файл .dng)
1 пресет для старого рабочего стола Lightroom (файл .lrtemplate)
Эти пресеты лучше всего смотрятся на фотосессиях, портретах и креативных изображениях. Каждый пресет был разработан профессиональным фотографом, чтобы отлично выглядеть с широким спектром изображений.

Пожалуйста, обратите внимание:

Все результаты работают по-разному с каждой фотографией. Это будет основано на цветах, тонах, освещении и т. Д. Исходной фотографии.
После применения предустановок обязательно поиграйте с: экспозицией, температурой, контрастностью, тенями, белым
Если вы хотите сделать свою кожу более загорелой / менее загорелой, поиграйте с яркостью оранжевого в разделе цвета",https://creativemarket.com/dslava/3429325-Grace-Lightroom-Presets,https://yadi.sk/d/4UahXaw8EWmMTg
CreativeMarket,Weekend Lightroom Presets,"Weekend Lightroom Desktop and Mobile Presets &amp; Photoshop Filters ACR

1 Preset for Lightroom &amp; Photoshop (.xmp file)
1 Preset for Mobile Lightroom (.dng file)
1 Preset for Old Desktop Lightroom (.lrtemplate file)

These presets looks best on outdoor photoshoots, portraits and creative images. Each preset has been designed by a professional photographer to look great with a wide variety of images.

Please note:

All results work differently with each photo. This will be based on the colors, tones, lighting, etc., of the original photo.
After applying the presets, make sure to play around with your: Exposure, temperature, contrast, shadows, whites
If you are looking to make your skin tanner/less tan, play around with the luminance of orange in the color section",https://creativemarket.com/dslava/3436209-Weekend-Lightroom-Presets,https://cloud.mail.ru/public/5YX6/Ckp5FysF4
Meridian,Diane Villadsen - POP! Preset Pack,,https://www.dvilladsenphotography.com/pop-lightroom-preset-diane-villadsen/,https://cloud.mail.ru/public/7h5Z/23FfB7T7i
Creativemarket,THELUSTLISTT lightroom mobile prests,"WHAT DO YOU GET? A Super cool @thelustlistt inspired Lightroom Preset set containing 8 beautiful presets:

@thelustlistt bright @thelustlistt details @thelustlistt red pop @thelustlistt faded greens @thelustlistt skin @thelustlistt skin2 @thelustlistt contrast @thelustlistt soft


Скачать:

Скрытый контент, для просмотра которого нужно лайкнуть пост.
https://cloud.mail.ru/public/D8wm/voCHBqkKj",,https://cloud.mail.ru/public/D8wm/voCHBqkKj
,Скрипты для Adobe Illustrator,,1. Magic Eraser Illustrator Script (обрезает все объекты за артбордом),https://mega.nz/#!8MZiRRSD!CPc0TyvbReoXXzaKzry3VXcOg7tI7d0L1iVuZf3Ge6A
,Magic Book Light Photo Overlays,,https://creativemarket.com/MixPixBox/3069587-Magic-Book-Light-Photo-Overlays,https://cloud.mail.ru/public/AvJ4/79hysmHVV
Евгений Макаров,Набор авторских пресетов для Lightroom. vol 4 (Евгений Макаров),,https://vk.com/presets_lightroom?w=wall-58740703_523,"https://yadi.sk/d/qvygwUwerW9xZ
пароль: ASdkzxczmr234"
,Neo Golden Shine Desktop Lightroom Presets Designbundles,"----------What&#039;s Inside?----------
5 Lightroom Presets (.lrtemplate files)
1 Comprehensive Help Guide 
-----------Gift----------
5 Free ACR Presets are included
Lightroom and Camera Raw store presets in a completely different way. Camera Raw stores presets as standard XMP files, whereas Lightroom stores preset as its own proprietary file, .LRTEMPLATE. For this reason, converting” presets between one application and the other is an extremely tedious, time-consuming process that involves copying each preset setting by setting. Now we made it for you without extra charge.
The Acr presets have been carefully constructed by a professional photographer and ACR expert so they will look good with many different types of photo and camera brand. Each preset is also fully editable so you can perfect the photos.


Скачать:

Скрытый контент, для просмотра которого нужно лайкнуть пост.
https://cloud.mail.ru/public/2quH/dgD2rYrp1",,https://cloud.mail.ru/public/2quH/dgD2rYrp1
Максим Басманов,Мастер пресетов для Lightroom (Максим Басманов),,http://retouch-photo.ru/masterlr/?utm_source=yt,https://yadi.sk/d/6pkyBiJGiZx9b
Рина Шмелева,Мой пресет для Lightroom,"Коллеги, кто в поисках идеального пресета для нежных тёплых фотографий? 23, 24 и 25 января Вы можете приобрести мой пресет для обработки в LR",https://vk.com/rinashmeleva?w=wall26873447_20159,https://cloud.mail.ru/public/BgmP/ZZEnVHzii
Vicky Baumann,Lake and Forest Vol.1-3,,https://www.vickybaumann.de/en/product/lake-en/,https://cloud.mail.ru/public/9f7H/23cJ1jyei
Vicky Baumann,BLUSH Vol.1-2 Lightroom presets,,https://www.vickybaumann.de/blush-lightroom-presets-vol2-english/,https://cloud.mail.ru/public/DFZG/wuWjC96fa
Greater Than Gatsby,The Complete LR/ACR Presets Bundle,,https://www.greaterthangatsby.com/the-complete-presets-bundle/,https://cloud.mail.ru/public/4Z2K/YyMg6edWN
Tribe Archipelago,Summit,,https://www.tribearchipelago.com/archipelago-summit,https://cloud.mail.ru/public/B7h6/jWJoZHD4w
Tribe Archipelago,LXC LR/ACR PRESETS,,https://www.tribearchipelago.com/archipelago-lxc,https://cloud.mail.ru/public/8qfV/2f299sAVg
Tribe Archipelago,KEVIN KLEIN-KLN,,https://meridianpresets.com/preset/kevin-klein-kln-presets/,https://cloud.mail.ru/public/HWcP/5nHZwHVhg
Tribe Archipelago,BASECAMP LR/ACR PROFILES,,https://www.tribearchipelago.com/products/basecamp,https://cloud.mail.ru/public/CNbP/pCGoYjPRB
