author,name,desc,detail,dwnld
Яна Лузан,Комбинированный маникюр и укрепление натуральных ногтей гелем,,https://vk.com/wall52906076?own=1&offset=700,https://cloud.mail.ru/public/5B1o/2VFKoAzr9
Наталья Шик,Художественное оформление бровей — online,"Программа курса:

Материалы и инструменты мастера бровиста
Теоретические основы построения брови
Коррекция бровей после татуажа
Коррекция формы бровей
Коррекция формы тонких бровей
ХОБ Полуперманент
ХОБ Хна
ХОБ Широкие брови
Оформление бровей с тонкими волосками",http://natalyashik.ru/hudozhestvennoe-oformlenie-brovey/,https://cloud.mail.ru/public/D5yA/zSnN9MdiT
ParisNail,Классический маникюр + покрытие гель-лаком (2019),"Классический маникюр – это самый распространенный вид маникюра, не требующий от мастера приобретения дорогостоящего аппарата для маникюра. Данный курс отлично подойдет новичкам и для тех, кто хочет выполнить качественную процедуру самостоятельно в домашних условиях. Онлайн-курс «Классический маникюр + все секреты покрытия гель-лаком» подойдет и опытным мастерам, которые хотят повысить свои профессиональные навыки и делать только идеальные работы. Это полноценный однодневный онлайн-тренинг, благодаря которому вы научитесь безупречному и безопасному классическому маникюру. 






После прохождения онлайн-курса вы сможете:

Делать классический маникюр ножничками и щипчиками.
Делать стойкое покрытие гель-лаком на 3-4 недели и быстро снимать его без вреда для ногтей.
Выравнивать ногтевую пластину, чтобы гель-лак ложился без проплешин и ямок.
Красиво фотографировать работы для своего портфолио.
Программа курса:

Теоретическая часть:

Материаловедение. Необходимое оборудование и инструменты для выполнения классического маникюра.
Обработка поверхностей и кабинета.
Строение ногтевой пластины. Типы кожи рук и ногтей. Заболевания. Аптечка мастера.
Виды инструментов для классического маникюра (захваты).
Виды вспомогательных средств (ремуверы, антисептики, масла для кутикулы и т.д.).
Алгоритм выполнения процедуры.
Разбор каждой части алгоритма процедуры с подробными комментариями (снятие покрытия, подготовка ногтевой пластины к маникюру, процесс классического маникюра, подготовка к покрытию, покрытие).
Материаловедение (необходимые материалы для выполнения покрытия гель-лаком + выравнивание + декор).
Разбор средств по уходу за руками.

Практическая часть:

Снятие материала (гель-лака).
Выполнение классического маникюра на модели с подробными комментариями.
Выполнение идеального покрытия под кутикулу и фотосъемка работ.",https://parisnail.ru/school/onlajn-...kiy-manikyur-vse-sekrety-pokrytiya-gel-lakom/,https://cloud.mail.ru/public/26eP/4xDQGmPWr
Катерина Орлова,Закрытый клуб маникюр как бизнес (2019),"Простые, чёткие механики привлечения клиентов.
Более 20 уроков. Чётко, просто, эффективно. Внедрить сможет каждая.


Темы уроков:
Предновогодняя запись —грамотное и обоснованное введение предоплаты и наценки
Продающий прайс —как сделать прайс, который помогает продать ваши услуги
Изящные доплаты — как ввести доплаты на вечера и выходные
Приветственные сообщения, которые превратят подписчика в клиента
Дизайн как инструмент продаж
Педикюр активация продаж + наглядные примеры текстов и фото
Рассылки ушедшим клиентам + как их вернуть
Таргет, который продает + разбор примеров объявлений
Вау сервис, который активирует сарафанное радио — о вас будут говорить

Бонусом вы получите PDF материалы примеров текстов и фото.

Быть в клубе — значит быть на шаг впереди конкурентов
У тебя получится, мы — рядом!",http://katerinaorlova.tilda.ws/club_kak_business,https://cloud.mail.ru/public/5FFz/5c96uegz1
Юлия Баранова,Онлайн-курс художественной росписи BUGS,"Курс BUGS - это отличная возможность практически для всех без исключения познакомиться с красочным миром рисования дизайнерских ноготочков.

Мы хотим показать как можно большему числу мастеров, что рисовать впечатляющие дизайны могут не только именитые звезды индустрии маникюра, а абсолютно VSE без исключения.

И что нет каких-то супер-секретных техник, за которыми нужно выстраиваться в очередь, ехать в Москву и платить внушительные суммы. Все очень и очень просто! И мы вместе это покажем и докажем!",https://vsenailart.ru/bugs_online,https://cloud.mail.ru/public/2K1U/2y5dFdXFW
Ирина Скутова,Свадебный макияж. Тариф Самостоятельный (2020),,http://kurs-visagist.ru/svadebnyj-makiyazh-onlajn-master-klass-po-vizazhu/,https://yadi.sk/d/KGv1Coc-Ya0ojw
Наталия Ткаченко,Жирная кожа (2019),,https://alhimikschool.getcourse.ru/oilskinmarathon,https://cloud.mail.ru/public/59Ub/2eiZcStkg
Вика Жинкина,"От А до Я. Первый бьюти-помощник, который работает! (2019)",,https://www.instagram.com/vika_zhinkina/,https://cloud.mail.ru/public/2Rup/4madQaa5z
Анастасия Заголовец,Сама себе стилист (2020),"Этот курс - это концентрация 5-летнего опыта работы стилистом по ПРИЧЕСКАМ, опыта обучения более 300 учениц базовых курсов  и более 1000 учениц онлайн курсов

Тебе нужен этот курс если:
Ты хочешь каждый день выглядеть шикарно

Разбираться во всех стайлингах и инструментах, знать где купить выгоднее

 Ты хочешь делать себе шикарные прически на любое мероприятие за час, дома !

Не хочешь тратить большие деньги в салонах на то, что может ещё и не понравиться


Ты в декрете , или работаешь в офисе и хочешь освоить новую популярную профессию стилиста и дополнительного заработка

Программа курса:

Инструменты, где и какие можно покупать?

Стайлинги, чем солевой спрей отличается от Сахарного

Подготовка волос, как сделать локоны так, чтобы они ДЕРЖАЛИСЬ !

АФРОКУДРИ

ПЛЯЖНЫЕ ЛОКОНЫ+трансформация в хвост

ГОЛЛИВУДСКАЯ ВОЛНА

ВОЛНЫ

ЛОКОНЫ на плойку

ЛОКОНЫ на утюжок


БОНУС- мой ежедневный макияж

Пакет ""Лайт""",https://sam-stilist.anastasiazagolovets.ru/,https://cloud.mail.ru/public/5sxe/3Y4opWSkA
Анна Эшвуд,Фудаментальный дизайн - модель (2019),"Круглая градуировка
Треугольная градуировка
Круглая градуировка
Квадратная линия
Треугольная линия
Квадратные слои
Круглая линия
Круглые слои средняя длина
круглые слои
Треугольные слои
Шейк
Треугольная линия треугольные слои",https://annaeshwood.com/ru/product/fundamental-design-models/,https://cloud.mail.ru/public/5abu/3HGABm3rY
Наталья Шик,"Комплект курсов по визажу, колористике и оформлению бровей",,http://natalyashik.ru/newyearsale/,"https://cloud.mail.ru/public/3qRg/26Decfgrx

Нажмите для раскрытия..."
Дарья Аверьянова,Брови. Три техники (2019),"Мастер-класс самых востребованных техник.
3 техники в одном курсе!
▪️ «Пудровое напыление»
▪️ «Омбре»
▪️ «Комбинированная растушёвка»

НИКАКИХ СЕКРЕТОВ и пустой информации!

Так же, я предоставлю вам много дополнительных материалов доступных к скачиванию по - Правильной штриховке
- Колористике
- Разметка эскиза
- Демонстрация - Схемы и алгоритмы всех 3х техник
- Тесты и цветопробы пигментов
И многое другое!

И конечно же дам ответы на все вопросы которые у вас возникнут в ходе МК и после него)

Так же вы получаете сертификат!",http://instagr.am/p/B1x3_pHiRsx/,https://cloud.mail.ru/public/ukgj/4SFsgTfuF
Валентина Воронина,Градиент (2019),"Валентина Воронина

9 лет в nail индустрии
Прошла путь от 800₽ за маникюр до топ-преподавателя по дизайну ногтей
Обучила более 3000 человек рисовать с 0
Знает о градиенте ВСЁ
После онлайн курса вы:

научитесь выполнять все виды градиента - от пастели и прозрачного в белый, до тёмных, неоновых и контрастных переходов
будете тратить на градиент не более 1 минуты времени
забудете о куче бесполезных кистей и научитесь выстригать кисти самостоятельно
сможете зарабатывать от 20.000₽ до 50.000₽ больше на дизайне ногтей
Что вас ждет на курсе:

Три техники горизонтального градиента: по-мокрому и по-сухому
Скоростная техника растяжки блестками
Вертикальный градиент
Градиент стразами и секреты крепления
Переходы из 2х, 3х и даже 5ти цветов, без привязки к марке материала
Все виды градиента: от бебибумера до тёмных, неоновых и контрастных переходов!",http://nailartist.moscow/,https://cloud.mail.ru/public/5pz2/ZE9amnjgh
Светлана Филатова,"Современные стрижки и укладки. Женские, мужские, детские","От производителя
Если вы хотите освоить основы парикмахерского искусства, научиться стричь и делать красивые прически, воспользуйтесь советами, приведенными в этой книге. Здесь подробно и доступно описывается создание многих видов женских, мужских и детских стрижек и укладок, плетение кос и выполнение причесок из них. Также вы узнаете, как с помощью правильно выбранной прически скрыть недостатки лица и подчеркнуть его достоинства.",http://www.ozon.ru/context/detail/id/20303551/,https://mega.nz/#!X1VmVJrR!m2q-4hq375CAUPfoFkNy8d2Pq5inJvNnv1QGEx-f4Hk
Наталья Роженцова,Депиляция. Ваксинг. Супер воск (2019),"Тебя ждет мощная восковая прокачка:
11 лекций по теории воска
2 обучающих видео на горячие и теплые воски
закрытый чат поддержки
диплом
доступ к урокам 1 месяц",http://instagr.am/p/B6K5qB2jAUY/,https://cloud.mail.ru/public/2NEQ/5CaAN5376
И. Хакамада,Образ успешной личности,,http://seminar.1gl.ru/?utm_campai,
Юлия Катькало,Правила выбора всего. Блок 1. Работа с цветом (2020),"БЛОК 1. Работа с цветом:

виды цветов и принципы их сочетания
правила выбора цветов, которые вам подойдут
правила сочетания принтов
Этот курс я готовила несколько месяцев и вложила в него накопленный за годы работы персональным стилистом опыт. Я хочу, чтобы видео-уроки, которые вы посмотрите, в понятном и наглядном формате ответили на вопросы о принципах выбора одежды.

Во время прохождения курса вы определите свой тип фигуры, разберете гардероб, составите список покупок и сможете самостоятельно сформировать свой базовый гардероб, который прослужит вам несколько лет.

Я разбила курс на 5 тематических блоков, которые следуют друг за другом. Всего в курсе 43 видео-урока, ёмких, насыщенных и без воды. К некоторым урокам я подготовила дополнительные материалы, которые помогут вам закрепить материал.

Общая длительность уроков — 5 часов. Я не хотела растягивать курс, потому что знала для кого его делаю — для современных девушек, таких, как я, которым сложно найти время для самообразования.

В курсе я понятно и просто объясню всё, что знаю сама, и активно использую в работе с клиентами.

Вы самостоятельно научитесь:

гармонично сочетать цвета
выбирать цвета, которые подчеркнут достоинства вашей внешности
правильно комбинировать несколько принтов в образе
определять свой тип фигуры и подбирать подходящие фасоны
составлять актуальные образы
сочетать фактуры и ткани
работать с вертикалями и пропорциями
создавать акценты в образах
выбирать обувь, сумки и аксессуары",https://online.juliacatcalo.com/landing/howto,https://cloud.mail.ru/public/Qror/DHjZY5oh8
Валентина Шабанова,Как стать BROW-STAR в своём городе (2019),"Вы получите видеокурс по трендовой технике выполнения комплексной процедуры для бровей с ламинированием, включающий:
2 вебинара и 3 видео-урока в записи.

Данная технология превращает за 40 минут даже самые скромные брови клиентов в брови «как с обложки журнала».

Этот курс для тебя, если:
Ты хочешь начать BEAUTY-карьеру и зарабатывать от 100.000 р. на любимом деле
Ты уже мастер и хочешь увеличить свой средний чек, предложив своим клиентам новую процедуру
Ты визажист, но на макияж приходят только в горячий сезон, а в остальное время пусто
Тебе нужно знать как искать клиентов, новые заказы и запустить «сарафанное радио»
Ты хочешь делать стильные брови с помощью новых техник и самых последних разработок в BEAUTY-индустрии
О программе и том, чему ты научишься:
Сможешь работать с бровями, даже если ты новичок. Я переработала программу так, чтобы начать можно было с любого уровня.
Научишься грамотно работать с составами для ламинирования по принципу «Не навреди».
Будешь понимать что происходит с бровями во время ламинирования и как воздействуют компоненты на волоски.
Научишься правильно делать выкладку волосков без заломов.
Научишься окрашивать брови безопасным красителем и придавать гламурный финиш бровям.
Я дам необходимый список материалов, чтобы тебе не накупить лишнего в проф.магазине. Да, я рациональная и только за работающие продукты ).
Я объясню как вкусно фотографировать свои работы и ты сделаешь снимки в свое портфолио.
Мы разберем шаги, которые тебе нужно выполнить, чтобы наработать клиентскую базу и прийти к стабильному заработку от 100.000 р/месяц.
Предупреждаю, для результата тебе предстоит поработать, а не просто послушать!",https://school.brow-boom.com/kurs_brow_star,https://cloud.mail.ru/public/5KdX/5hTyEqghR
Юлия Катькало,Правила выбора всего. Блок 2. Типы фигуры (2020),"БЛОК 2. Типы фигуры:

Типы фигуры и фасоны, которые вам подойдут
Этот курс я готовила несколько месяцев и вложила в него накопленный за годы работы персональным стилистом опыт. Я хочу, чтобы видео-уроки, которые вы посмотрите, в понятном и наглядном формате ответили на вопросы о принципах выбора одежды.

Во время прохождения курса вы определите свой тип фигуры, разберете гардероб, составите список покупок и сможете самостоятельно сформировать свой базовый гардероб, который прослужит вам несколько лет.

Я разбила курс на 5 тематических блоков, которые следуют друг за другом. Всего в курсе 43 видео-урока, ёмких, насыщенных и без воды. К некоторым урокам я подготовила дополнительные материалы, которые помогут вам закрепить материал.

Общая длительность уроков — 5 часов. Я не хотела растягивать курс, потому что знала для кого его делаю — для современных девушек, таких, как я, которым сложно найти время для самообразования.

В курсе я понятно и просто объясню всё, что знаю сама, и активно использую в работе с клиентами.

Вы самостоятельно научитесь:

гармонично сочетать цвета
выбирать цвета, которые подчеркнут достоинства вашей внешности
правильно комбинировать несколько принтов в образе
определять свой тип фигуры и подбирать подходящие фасоны
составлять актуальные образы
сочетать фактуры и ткани
работать с вертикалями и пропорциями
создавать акценты в образах
выбирать обувь, сумки и аксессуары",https://online.juliacatcalo.com/landing/howto,https://cloud.mail.ru/public/2JGU/3V4EudTvr
"Марина Рой, Александр Зацаринин, Илья Харитонов",Брашинг класс Online (2020),"Показы:

Локоны на фен
Модная текстура на фен
Мужская укладка
Укладка короткой стрижки
Работа с сухими волосами феном как основа любой укладки
Кроме этого стайлинг и уход подробно:

Как правильно выбирать уход и стайлинг в соответствии с типом волос
Обзор стайлинга для укладки феном
Моем волосы. Правила выбора средств ухода
Сушим на объём мокрые волосы с супер объемом от корней, полируем
Работаем с сухими волосами - поднимаем корни, создаём объём
Пересушиваем проборы, вихры
Как укладывать челки
Создаём объемные брашинг-локоны, которые носят по три дня
Создаем модную текстуру феном
Укладка на фен короткой стрижки
Мужская укладка на фен
А ещё:

Различные техники укладки феном
Подготовка волос для укладки на фен
Виды щёток для укладки на фен (как сделать правильный выбор)
Виды и выбор стайлинга для укладки на фен соответствии с типом волос
Придание плотности волосам
Как добиться максимального объёма при укладке на фен
Локоны на брашинг - тугие и стойкие!
Идеально гладкие с объемом без утюжка
Правильный фен - какой он?
Правильный брашинг - какой он?",http://instagr.am/p/B6-Da7wnMIP/,https://cloud.mail.ru/public/5EH1/iUwcTk5d1
Дарья Пупкова,Скоростное наращивание (2020),"Как сократить время наращивания и овладеть скоростной техникой? Секрет ускорения наращивания Живой мастер класс от Дарьи Пупковой по скоростному наращиванию ресниц.

Дарья Пупкова - лучший Lash тренер 2018. Многократный чемпион и основательница обучающего центра - ""Идеальная техника""",http://video.idealtechnika.com/,https://cloud.mail.ru/public/4NCQ/22Mm2Cvo8
Зара Болтаева,Perfect Brows 3.0 (2020),"Дорогие мои!!!Я счастлива, что успела в этом году осуществить ещё одну свою мечту-мечту
И это - мой третий онлайн мастер класс, который пройдёт 26 января!
Божеее, если бы вы знали, какой это ответственный мастер класс для меня ведь меня будут смотреть самые крутые бровисты России, СНГ и Европы!
Я счастлива, что после моих онлайн мастер классов многие бров мастера работают на моих техниках и задают тренды!
И в этом году я долго изучала , анализировала и создала для вас бомбовую программу, где почти что за бесплатно вы получите багаж знаний.
НОВЫЙ ОНЛАЙН МК PERFECT BROWS 3.0

Новая программа:  Демпинг в BROW индустрии 
- Ценовая политика должна расти, а не падать 
- Главные правила установки цен на услуги  
Как создать и удержать свой рейтинг на beauty рынке 
- Чёрный пиар - это тоже пиар  Колористика 
- С помощью каких пигментов можно получить 86 оттенков?  

Базовая химия 
- Перманентные, полуперманентные, деми- и семиперманентные красители  Total blond 
- Окрашивание без нейтрализации пигментов 
- Без затемнения волосков  Технология работы с хной Perfect Brows - Особенности 
- Нюансы и преимущества - Формула 
- Составы - Колористика хны  Техники окрашивания, за которыми будущее 
- Филлер для бровей 
- Процесс работы с тонкими, повреждёнными, редкими бровями 
- Тонкости в работе с деликатными бровями 
- Нюансы в работе с юными бровями  Демонстрационные показы на моделях 
- Дизайн бровей нитью + филлер для бровей без окрашивания 
- Дизайн бровей + Total blond без нейтрализации пигментов 
- Окрашивание хной в технике «имитация волосков» Что получает каждый участник? 
- 8 часов видео в отличном Full HD качестве с различных ракурсов (теория и 3 демонстрации на моделях) 
- Именной сертификат участника 
- Ответы на Ваши вопросы в чате (во время демонстрации) 
- 30 дней можно пересматривать запись после мастер-класса, если что-то",http://instagr.am/p/B5nYV6SoyUi/,https://cloud.mail.ru/public/3hyz/4cwX8EtM4
svl_nail,Визуал Nail профиля (2019),"Nail мастер?
Хочешь стильный профиль?
Крутые снимки работ?
Привлекать больше клиентов из Instagram?
⠀
Online курс «Визуал nail профиля» 
- без воды и единого лишнего слова
- отличное качество записи
- просмотр в любое удобное время

⠀
Программа курса:
- Cписок приложений для обработки фото, оформления аккаунта, цепляющих сторис
- Cоздание единого стиля nail профиля(7 главных принципов)
- Организация профиля мастера маникюра
- Удачные ракурсы для фото
- Свет, реквизит
- Создание собственных обложек на инфо посты и актуальные сторис
- 8 уроков обработки nail фото,
- Как из самого тёмного снимка сделать крутое фото
- Обработка за 1 минуту
⠀
Курс «Визуал nail профиля» включил в себя уроки с курса по фото+обновления+ уроки по общему оформлению профиля.
⠀
Начни преображать свой профиль уже сейчас",http://instagr.am/p/BvbSwbGnaFq/,https://cloud.mail.ru/public/5MhY/4WcthBCp9
Ирина Шахини,Комплексный уход для жирных волос (2019),"Для кого этот мастер-класс:
- Устали от того, что ваши волосы быстро пачкаются.
- Вместо лишних 10 минут под теплым одеялом, каждый день встаете с кровати и идете мыть голову.
- Ну что ж такое? Только помыла голову, а уже не ощущаю свежести.
- Моете голову через день, а хотите мыть реже.
- Столько времени потратили с утра на укладку, а она все равно опадает и объем не держится.
- После расчесывания волосы выглядят грязными.

Что вы получите:
- Подборки профессиональных средств для ухода за жирными волосами разных брендов по задачам (Шампуни, скрабы, кондиционеры, маски, спреи для корня, другой стайлинг).
- Схему действий и применения средств по дням недели.
- Алгоритм привычек и ухода. Основные ошибки и способы их избежать.

В итоге вы:
- Будете реже мыть голову.
- Позволите себе дольше спать.
- Ваши волосы заблестят.
- Станете увереннее в себе.",http://irinashahini.ru/mk12dec,https://cloud.mail.ru/public/5tTs/4KcN3fUSS
Надежда Азарова,Как научиться шить. Быстрый способ научиться шить с нуля!,,http://www.osinka.ru/Di-os/Kursy/naaz_01.html,https://cloud.mail.ru/public/BpAz/4ecsdGnQY
Карина Шурыгина,Онихолизис: методы обработки,,https://parisnail.ru/school/onlajn-kursy-po-pedikyuru/vebinar-onikholizis-metody-obrabotki/,"https://cloud.mail.ru/public/poRL/bgtNcts9H
Пароль: 888"
Таня Борисова,PROлоконы 2.0 (2020),"Онлайн марафон пролоконы был мною создан, в первую очередь, как сильнейшая база, основа основ в работе с волосами. Ведь самое важное для мастера -это понимать волосы, работать осознанно, уверенно, чётко понимая почему сейчас вы берёте то или иное средство или инструмент, а не пытаясь просто повторять за учителем, не понимая, при этом, почему надо делать так, а не иначе. Любая прическа начинается с подготовки волос и, чаще всего, это именно локоны. Этот курс поможет вам получить фундаментальные знания о типах волос и способах их завивки, а значит, подарит уверенность в себе и своих работах.

Длится один месяц, включает в себя 8 видеоуроков, в которых я максимально понятно и логично объясняю почему на одних волосах локоны держатся, а на других нет и как с этим бороться.

Рассказываю о типах волосах и принципах выбора стайлинга, инструмента и температуры, меняю ваш подход к работе с волосами, показывая, как получать не только красивые, стойкие, естественные локоны, но и удовольствие в процессе их создания.

2.0, Что обновилось?

Не так давно курс обновился и стал еще более доступным и исчерпывающим. Так что же в нем поменялось?

Качество. Видео и звук стали намного более лучшего качества, ни одна прядь не останется незамеченной 
	
	
		
		
	


	




Количество. Стало больше всего! Моделей, часов видео, уроков. Если в первой версии курса было всего 7 моделей, то в PROЛОКОНЫ 2.0 было приглашено 22 модели! Теперь каждая завивка - на разных типах волос. Около 23 часов видео вместо прежних 7!
Отработки ученицей. В обновленном курсе каждый урок отрабатывается ученицей с нуля, где я даю свои комментарии. Теперь намного проще понять основные моменты, в которых вы можете ошибиться.
Теория. В первом теоретическом уроке теперь есть примеры всех инструментов и стайлингов, которые могут вам понадобиться, с указанием средней цены на рынке.
Формы лиц. В обновленный курс был добавлен теоретический урок о формах лиц и методах их коррекции с помощью локонов. То, чего всем так не хватало!
Прямые эфиры. Теперь проводятся на специальной вебинарной площадке. Смотреть удобно откуда угодно, будь то компьютер, планшет или любой смартфон.
Чат. В приложении теперь есть общий чат учениц, где они просят совета или делятся ими и поддерживают друг друга в процессе обучения!
Длительность: 1 месяц
Учитель: Таня Борисова (@tanyaborisovacom)
Материал: 8 видеоруков в высоком качестве (в каждом практическом уроке есть видео отработки ученицей с нуля, чтобы было проще понять в чем вы можете ошибиться), 7 прямых эфиров (+добавляются в записи). Всего около 23 часов видео, 22 модели.
Домашние задания: есть, но выполнение не обязательно
Сертификат: выдается по окончанию
Обратная связь: на протяжении всего марафона, напрямую с учителем. По каждому уроку можно присылать отработки и обсуждать ошибки.
Доступ: 1 месяц марафона + 1 месяц после окончания (при желании доступ можно продлить)
Как проходит: весь процесс обучения проходит на этом сайте.
ПРОГРАММА

Урок 1. Теория. Типы и состав волоса, инструменты и стайлинги. Методы получения стойкого подвижного завитка на любых волосах.
Урок 2. Теория. Формы лиц и методы их коррекции с помощью локонов.
Прямой эфир . Разбор ошибок и ответы на вопросы.
Урок 3. Классические локоны на плойку и утюг, солевые спреи, правильный начёс без гофре и пудры, эффект брашинга.
Урок 4. Пляжные локоны на утюг и плойку, трансформации текстур от максимально естественных до супер объемных.
Прямой эфир. Разбор ошибок и ответы на вопросы.
Урок 5. Работа с конусной плойкой, локоны от корня, быстрая голливудская волна.
Урок 6. Плоская волна на плойку и утюг, диагональная волна на утюг, усложненные техники завивки.
Прямой эфир. Разбор ошибок и ответы на вопросы.
Урок 7. Ломаные локоны на плойку и утюг, создание прикорневого объема инструментом, изменение вида завитка в одной накрутке.
Урок 8. Крупные мягкие локоны на плойку, сухие текстурирующие спреи, начёс.
Прямой эфир. Разбор ошибок и ответы на вопросы.",https://tanyaborisova.ru/prolokony,https://cloud.mail.ru/public/3m2R/5unoLcQAB
Академия моды и стиля,Рациональный шоппинг (2019),,,https://yadi.sk/d/zFR6PuaNEN4KUQ
,,,"https://amlab.me/visage-foundation-ideal-skin





Скрытый контент, для просмотра которого нужно лайкнуть пост.
 https://yadi.sk/d/iZXofjlxTOh3JA",
Алина Яковчук,Инструктэйшн по косметосу (2029),"ИНСТРУКТЭЙШН ПО КОСМЕТОСУ ⠀
срок годности каких продуктов нужно бдеть, чтобы там не завёлся «чужой»
как выбрать тоналочку твоей мечты
нужен ли дополнительный слой штукатурки под названием «праймер»
чем и как замаскировать шелушения
какую выбрать пудру, чтобы хорошо матировала, а не вот это вот всё
какой консилер не подчеркивает морщинки, а скрывает их
какие текстуры теней более стойкие
на каких косметических продуктах можно сэкономить
какой продукт подойдёт твоим бровям
всё об продуктах для идеального скульптурэйшена
какую подводку и тени выбрать, чтобы держались на жирном веке
что помогает лучше растушевать тени
какая тушь не опечатывается на веке
как и чем скрыть усталость глаз
как ненавязчиво подчеркнуть свой красивый оттенок глаз, если не хочешь хреначить фиолетовые смоки
как выбрать универсальный оттенок помады «подо всё»
как выбрать яркий оттенок помады

Если тебя мучает хотя бы один из этих вопросов то тебе будет полезна моя электронная методичка ИНСТРУКТЭЙШН ПО КОСМЕТОСУ, в которой чётко, лаконично, доступно изложены ответы на эти и не только эти макияжно-крсметосные вопросы

Я бы дала неофициальное название «как сэкономить свои деньги и время на ненужном косметосе». Если вы хотите научиться делать макияж, но не знаете с чего начать, то стоит начать с моей методички Если вы любите краситься, но иногда что-то идёт не так, а вы не понимаете что, то эта методичка для вас",http://instagr.am/p/B5s_PSQhZYI/,https://cloud.mail.ru/public/2RSU/3abvtATGd
Makeupschool Zolotashko,Brow Master Pro с самостоятельной отработкой (2019),"Данный курс предназначен как для новичков, так и для работающих мастеров, которые желают повысить свою квалификацию!
В курс входит теоретический блок, колористика, материаловедение, практический блок.
Доступ открыт навсегда!
По окончанию обучения Вы получаете авторский диплом, который мы высылаем Вам на электронный адрес.

Теоретический блок 
Введение в профессию.
Значение бровей в современном мире.
Фундаментальные основы создания идеальных бровей. 
Архитектура бровей. Формы бровей и их подбор под различные типажи и формы лица.
Место расположения и симметрия бровей. Как корректировать ассиметричный брови?
Формулы построения бровей. Правило золотого сечения. Работа с brow-линейками. Цифры гармонии в бровях.
Различные конфигурации бровей. Разбираем мельчайшие детали: из чего состоит бровь и как эти нюансы влияют на психологическое восприятие клиента?
Строение кожи и взаимосвязь стойкости красителя на кожи и типа кожи и возраста. Взаимосвязь цвета кожи и то каким цветом проявляется краситель на ней. 
Аллергические реакции и их виды проявления. Как их избежать?
Основы правильного очищения рабочего места и стерилизации инструментов.
Психология общения с клиентом.

КОЛОРИСТИКА
Основные правила подбора цвета и его интенсивности под различные типажи внешности;
Разбор различных брендов красителей и хны. (Краска: Elan , levissime, C:EHKO, thuya, cc brow, Refectocil, Shik, color,binacil. Хна: brow henna, perfect brows, Mayur, nila, cc brow и др.).
Делаем свотч-тесты красителей на руке. Разбор красителей по типажу внешности.

МАТЕРИАЛОВЕДЕНИЕ
стартовый набор бровиста;
пинцеты и их виды;
кисти;
разбор наиболее популярных видов красок и хны;
Этапы выполнения процедуры моделирования и окрашивания бровей;
Декоративная Косметика в работе бровиста. 

ПРАКТИЧЕСКИЙ БЛОК
Вы научитесь :
КОРРЕКЦИИ И ОКРАШИВАНИЮ БРОВЕЙ КРАСКОЙ.
КОРРЕКЦИИ И ОКРАШИВАНИЮ БРОВЕЙ ХНОЙ.
ДОЛГОВРЕМЕННОЙ УКЛАДКЕ БРОВЕЙ
ТАКИМ ДОПОЛНИТЕЛЬНЫМ МЕТОДАМ КОРРЕКЦИИ КАК ВОСК И ТРИДИНГ.
ДЕЛАТЬ ИДЕАЛЬНО ГРАФИЧНЫЕ ЛИНИИ ПРИ ОКРАШИВАНИИ БРОВЕЙ.
РАБОТАТЬ В 2 ВИДАМИ БРОУ ЛИНЕЕК.
ДЕЛАТЬ БРОВИ ОМБРЕ НЕСКОЛЬКИХ ВИДОВ.
РАБОТАТЬ С БРОУ ПАСТОЙ.
ИДЕАЛЬНО ПОДБИРАТЬ ОТТЕНОЕ И БРЕНД КРАСИТЕЛЯ ПОД ЛЮБОЙ ТИПАЖ ВНЕШНОСТИ.
ОКРАШИВАНИЮ РЕСНИЦ. 

1. Коррекция и окрашивание бровей краской. Разбираем этапность процедуры. Учимся создавать идеально графичные Линии.
2. Коррекция и окрашивание бровей хной. Все секреты по работе с хной. Учимся создавать идеально графичные Линии. Разбираем 6 техник заливки материала и создания разных вариантов градиента.
3. БЛОНДИНКИ. Разбираем на примере 2 моделей коррекцию и окрашивание краской и хной! Учимся подбирать цвета краски и хны для блондинок! 
4. РУСЫЕ. Блок по работе с русыми. Демонстрация на примере 2 х моделей коррекции и окрашивания бровей краской и хной. 
5. РЫЖИЕ. Блок по работе с рыжими. Демонстрация на примере 2 х моделей коррекции и окрашивания бровей краской и хной. 
6. БРЮНЕТКИ.Блок по работе с брюнетками. Демонстрация на примере 2 х моделей коррекции и окрашивания бровей краской и хной. 
7. ДОЛГОВРЕМЕННАЯ УКЛАДКА БРОВЕЙ. Восходяще-диагональная и классическая выкладки. Разбираем типы роста волосков. Изучаем идеальную схему направления роста волосков на бровях. 
8. ВОСК. Урок по такому дополнительному методу коррекции как восковая депиляция.
9. ТРИДИНГ. Урок по такому дополнительному методу коррекции как удаление волос нитью.
10. Окрашивание ресниц краской.",http://zolotashko.com/browmasterproonline,https://cloud.mail.ru/public/4nU8/p1bEyHJg2
