author,name,desc,detail,dwnld
Lynda.com,Управление командой на проекте [2014],"В этом курсе автор и прожект менеджер Боб МакГэннон учит тому, как понимать членов команды, как построить сильную команду, используя ваши таланты, как сформировать работу команды и как максимизировать успех.
Попутно вы узнаете, как вести переговоры о ключевых ресурсах, как оценить и улучшить индивидуальную работу, как использовать эмоции и интеллект, чтобы добавить индивидуальность к вашему стилю управления, и как разрешать конфликты.

Повестка дня:
Понимание четырех основных стилей работы
Ведение переговоров для вашей команды
Разделение общей задачи
Создание правил для команды
Направление команды
Решение конфликтов команды",http://skladchik.com/threads/lynda-com-Управление-командой-на-проекте.31790/,https://yadi.sk/d/Qgp8qVlybp7WA
Крис Крофт,Успешный проект за 12 шагов! [Lynda],"Данный курс расскажет вам о 12 шагах на пути к становлению своего проекта. Проектом может быть ваш бизнес, большой и малый, какой-либо сайт, предпринимательская деятельность, творческая идея и её реализация. Вы узнаете, с чего нужно начать, чтобы ваши идеи превратились в реальность.

Благодаря этому курсу, с которым вы ознакомитесь буквально за 2 часа своего времени, вы узнаете, через что необходимо пройти, чтобы стартовать собственный проект и сделать его успешным!

Автор курса:
Крис Крофт - консультант по проектам, писатель и тренер по менеджменту.
18 лет назад основал собственную компанию и с тех пор обучил 4 000 человек, у него 10 000 постоянных подписчиков.

Это пошаговый гид по запуску своего лично проекта, будь-то интернет-проект или бизнес-проект",http://www.lynda.com/Business-Skills-tutorials/Project-Management-Simplified/175636-2.html,"https://cloud.mail.ru/public/WiguppZWBjyY/Lynda.com%20-%20%D0%A3%D1%81%D0%BF%D0%B5%D1%88%D0%BD%D1%8B%D0%B9%20%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82%20%D0%B7%D0%B0%2012%20%D1%88%D0%B0%D0%B3%D0%BE%D0%B2_1.zip
		
Нажмите для раскрытия...





			https://cloud.mail.ru/public/4EieYX1b5qr1/Lynda.com%20-%20%D0%A3%D1%81%D0%BF%D0%B5%D1%88%D0%BD%D1%8B%D0%B9%20%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82%20%D0%B7%D0%B0%2012%20%D1%88%D0%B0%D0%B3%D0%BE%D0%B2_2.zip
		
Нажмите для раскрытия..."
"Lynda, Дрю Бойд",10 основных вызовов в сфере маркетинга,,,"https://cloud.mail.ru/public/5n4m/WD4Qvx1AR



			Пароль: Lychshiu_Forum_Runeta_INFOBIT.ME>2017
		
Нажмите для раскрытия..."
Lynda.com,Premiere Pro CC 2017 Essential Training The Basics,,https://www.lynda.com/Premiere-Pro-...-2017-Essential-Training-Basics/585268-2.html,https://mega.nz/#!bZUSXBIQ!JNaJKx7clzVArWOfnmilf3nd6z2s_s2f3h_XdJT7VJ8
Lynda.com,Learning Sylenth,,https://www.lynda.com/Sylenth-tutorials/Welcome/585214/625361-4.html,https://mega.nz/#!LNFXTaAQ!dGFaTo3TvUixyIS0vRYkOqHvhdxX2VBPXkbj2zUxE64
Lynda - Chris Orwig,Photoshop: Filters for Photography,,https://www.lynda.com/Photoshop-tutorials/Photoshop-Filters-Photography/616735-2.html#tab,https://mega.nz/#!syhn2C7S!TohcuYWSAVqqYNT34atginqGA24Gt2kdwj_xQAZExR8
Lynda.com,Пять советов по поводу личных финансов (2015),,http://www.lynda.com/Business-Accounting-tutorials/5-Personal-Finance-Tips/368914-2.html,https://mega.nz/#!xX43ACqD!atQWe2ErLE-xFuSwqfaa2pPwTKnI2SbtHVU7iTogMyE
"Lynda.com, George Maestri",Моделирование мультипликационного персонажа в Maya,"В этом курсе мы научимся моделировать простого анимационного  персонажа в Мауа и получим навыки создания своих собственные  мультипликационных героев, простых и сложных. В этом курсе Джордж  Мэестри рассматривает основы проектирования персонажа и показывает, как  смоделировать тело, руки и ноги, а также добавить детали, такие как  черты лица. Он также расскажет, как работать с UV Map нашей модели для  бесшовного наложения текстур и материалов, которые мы добавим в  последней главе курса с помощью Adobe Photoshop и Maya 3D Paint Tool.",https://www.lynda.com/Maya-tutorials/Modeling-Cartoon-Character-Maya/191958-2.html,https://cloud.mail.ru/public/LLNo/up1SxiR1k
Lynda.com,Основы Программирования: Разработка Через Тестирование (TDD),,http://skladchik.com/threads/Линда-...ания-разработка-через-тестирование-tdd.26126/,https://cloud.mail.ru/public/NGHa/RANwHATtw
Lynda.com,Добавь интерактивности на свой сайт,,http://www.lynda.com/Bootstrap-tutorials/Bootstrap-3-Adding-Interactivity-Your-Site/161098-2.html,https://yadi.sk/d/44gPvORO7C3EsQ
Lynda.com,Создание Facebook приложений на PHP и MySQL,,http://skladchik.com/threads/Создан...-php-и-mysql-2013-lynda-com-На-русском.13378/,https://cloud.mail.ru/public/Dwo2/VNvmJaWcc
Lynda.com,Основы программирования: Веб сервисы,,http://skladchik.com/threads/Линда-ком-Основы-программирования-Веб-сервисы.14978/,"https://mega.nz/#!KZ8WBTiI!IKjBh2aGAQf9sT5PF2FDVUtA27Y1M8oTwzN2zmfys_I



			Пароль: $kl@d4ik
		
Нажмите для раскрытия..."
Lynda.com,Основы программирования: рефакторинг кода,,http://skladchik.com/threads/Линда-ком-Основы-программирования-рефакторинг-кода.26127/,"https://cloud.mail.ru/public/4NsP/3Uuset8xo



			Пароль: infobit.me
		
Нажмите для раскрытия..."
Lynda.com,Основы SQL,,http://skladchik.com/threads/Линда-ком-Основы-sql.31390/,https://cloud.mail.ru/public/LNLu/PpYRX3Qos
Lynda.com,HTML5: Графика и Анимация с Canvas,,http://skladchik.com/threads/Линда-ком-html5-Графика-и-Анимация-с-canvas.27085/,https://cloud.mail.ru/public/7Jpk/uAfH4sAjA
Lynda.com,Основы программирования: шаблоны проектирования,,http://www.lynda.com/Developer-Prog...ons-Programming-Design-Patterns/135365-2.html,"https://mega.nz/#!CAFxxR4L!SIk01ArsaeJj7N2NKmER3APdeJNrIt_NUl0TdGJ-X2c



			Пароль: $kl@d4ik
		
Нажмите для раскрытия..."
Lynda.com,Создание мобильных web-приложений используя jQuery Mobile,,http://skladchik.com/threads/lynda-...приложений-используя-jquery-mobile-rus.30141/,"https://cloud.mail.ru/public/9mam/zw9evpda1



			Пароль: persimmon_the_best
		
Нажмите для раскрытия..."
Lynda.com,PHP и MySQL: За пределами основ,,https://skladchik.com/threads/lynda-com-php-и-mysql-За-пределами-основ-rus.24713/,https://cloud.mail.ru/public/4ff8/5JJXi5JLY
,,"Данный курс пригодится как для себя - для своих собственных работ, проектов, так и при работе, выполнении заказа или конкурса на логотип компании. Курс подробный, уровень навыков при работе в программах: начинающий.


Скрытый контент, для просмотра которого нужно лайкнуть пост.
     https://cloud.mail.ru/public/LFYL/GLQ1CPSQ3",,
Ian Robinson,[Lynda.com] Cinema 4D: Principles of Motion Graphics,"Материал на английском с субтитрами. Разбит на 31 урок + файлы проекта.
Продолжительность 2 часа 29 минут. Рассчитан на новичков в CINEMA4D

Скрытый контент для авторизованных пользователей.
Cinema 4D is an ideal application for motion graphics, offering a rich mograph toolset including dynamic simulations and cloners and effectors for duplicating and animating multiple copies of objects and text. This course explores the basics of motion graphics as they apply to Cinema 4D, helping motion graphics artists who are new to C4D transition their skills and video editors who are new to motion graphics understand the principles and apply them in the software. Instructor Ian Robinson explores everything from finding inspiration to integrating typography, color, textures, lighting, and transitions into your design. Each principle is broken down into practical, applied techniques that you can leverage in your own workflow and tips for using Cinema 4D to its best advantage.",https://www.lynda.com/CINEMA-4D-tutorials/Cinema-4D-Principles-Motion-Graphics/2825271-2.html,https://cloud.mail.ru/public/5HRs/WYLuyzESL
Joe Chellman,Изучение языка JavaScript / Learning the JavaScript Language (2019) [EN],"JavaScript является языком общения в Интернете, но прежде чем использовать его для создания динамических сайтов, вам необходимо понять, как он работает. В этом учебном курсе Джо Челлман исследует синтаксис языка JavaScript.

Продолжительность: 02:53:35
Качество видео: PCRec
Перевод: Отсутствует
Язык озвучки: Английский

Видео: AVC/H.264, 1280x720, ~27-482 Kbps
Аудио: AAC, 2 ch, 128-160 Kbps

JavaScript является языком общения в Интернете, но прежде чем использовать его для создания динамических сайтов, вам необходимо понять, как он работает. В этом учебном курсе Джо Челлман исследует синтаксис языка JavaScript. Он показывает, как ""говорить"" на JavaScript, приобретая понимание переменных, типов, объектов, массивов, операторов, управляющих структур, циклов и функций, с помощью серии практических примеров, которые воплощают эти идеи в жизнь.
После прохождения этого курса большинство разработчиков поймут основной синтаксис JavaScript и то, как этот язык сценариев работает для создания мощной и сложной функциональности в сети Интернет.

Темы курса включают в себя:
- Использование текстового редактора
- Объявление переменных и присвоение значений
- Булевы переменные
- Работа с объектами и массивами
- Использование операторов и структур управления
- Итерация с циклами
- Объекты, ссылки и функции
- Асинхронный JavaScript (Promises, Async, Await)",https://www.lynda.com/JavaScript-tutorials/Learning-JavaScript-Language/782146-2.html,https://cloud.mail.ru/public/4wpW/wpNkiwRCW
Lynda,Premiere Pro CC. Основной Курс + Бонусы,,,https://cloud.mail.ru/public/4o8q/4Z7M4ukhg
Lynda.com,Доведение дел до конца / Getting Things Done [2015],"Присоединитесь к автору и всемирно известному эксперту продуктивности и тайм-менеджмента, Дэвиду Алену. Он познакомит вас со своим пятиступенчатым курсом Getting Things Done (Доведение дел до конца). Он покажет вам, как справиться с работой наилучшим образом и не увязнуть в ней, в поисках времени для более значимых вещей в вашей жизни. Узнаете, как собирать, обрабатывать, организовывать, воспроизводить, и взаимодействовать с задачами, которые требуют вашего внимания, при этом оставаться с ясной головой и четкой ориентацией.",http://skladchik.com/threads/lynda-com-Доведение-дел-до-конца.39016/,https://cloud.mail.ru/public/5viA/Hssp9JtfK
Lynda.com,Из Фотографии в Картину (Photoshop CS6),,,https://mega.nz/#F!Zc5F0YIT!-eHd6KJwopUMRRR1PdFWsQ
Lynda.com - Эрин Мэннинг,Как работать со светом: студийное освещение и вспышка (2017),"Присоединяйтесь к ведущему фотографу Эрин Мэннинг, она ознакомит начинающих фотографов с основными приемами работы со студийным освещением. Эрин рассказывает о двух видах искусственного освещения: фотовспышке и студийном стробоскопе и показывает как создать непрерывное освещение, а затем объясняет ключевые понятия такие, как коэффициенты освещения.

Она также делится советами о том, как получить наилучшие результаты от вспышки фотокамеры и сделает фотографии для следующего уровня с внешней вспышкой.",https://www.lynda.com/Photography-tutorials/Up-Running-Lighting-Studio-Lights-Flash/122452-2.html,https://cloud.mail.ru/public/56Hw/4cjs5Ucg7
Lynda.com,Решение бизнес проблем,,,"https://mega.nz/#!uRZlHSoY!3V6rO5LhcaAivqVGm2DjwtHkHds9yojywwahMSCQa58



			Пароль: sk.INside
		
Нажмите для раскрытия..."
Lynda,Lynda - DaVinci Resolve 12 Essential Training + Advanced Color Grading (RUS),,https://www.lynda.com/,https://yadi.sk/d/MVjAUGl3ym9fqw
Lynda.com,Основы бизнес-общения,,http://www.lynda.com/Business-Business-Skills-tutorials/Communication-Fundamentals/141501-2.html,"https://cloud.mail.ru/public/5DUC/YJnEWpcD8



На данный момент материал заблокирован. По мере возможности постараемся обновить ссылку."
Lynda.com,Фотошоп для Веб дизайна,,https://skladchik.com/threads/Повтор-lynda-com-Фотошоп-для-Веб-дизайна-На-Русском.28858/#recent-actions,https://yadi.sk/d/SOZY-e2YgTayXg
Lynda.com,спешное собеседование,"В этом курсе мы рассмотрим, как пройти собеседование и получить работу своей мечты. Автор Валери Саттон расскажет об уловках работодателей и как их обойти, даст рекомендации о манере поведения на собеседовании и подготовит вас к часто задаваемым вопросам.

Вы будете готовы к собеседованию после выполнения упражнений, которые также включены в курс .

Валери Саттон - ведущий специалист по карьерному росту. Она является директором Career Services Office, которая ежегодно помогает 900 студентам Гарвардской Высшей Школы правильно построить свою карьеру. Имеет 3 высших образования и несколько специальностей в сфере карьерного развития.
Ставит своей целью научить людей брать инициативу в свои руки, чтобы построить успешную карьеру!",http://www.lynda.com/Business-Skills-tutorials/Acing-Your-Interview/103614-2.html,https://cloud.mail.ru/public/5ADH/8GvKPAYHQ
Lynda.com,Видеокурс по ASP.NET MVC 5,,,"https://yadi.sk/d/9hsCWu2LO2_EEA

Скрытый контент для авторизованных пользователей.
Пароль: www.infosklad.org"
Lynda.com,Основы цвета,,http://skladchik.com/threads/lynda-com-Основы-цвета-На-Русском.17164/,"https://cloud.mail.ru/public/3H5e/2Bd3E2ngx
Пароль: bynumi"
Lynda.com,"Озвучка: всё, что нужно знать (подробный курс)",,http://skladchik.com/threads/Озвучка-всё-что-нужно-знать-подробный-курс.42475/,"https://yadi.sk/d/zKZ2ngpGeYiBJ

Скрытый контент для авторизованных пользователей.
Пароль: sounding_your_voice2014"
Lynda.com,"Творческая мастерская ""Пять интерактивных обучающих упражнений""",,https://www.lynda.com/,"https://cloud.mail.ru/public/4zB1/49D2pvLtr
пароль: www.cogamesmoney.ru"
Lynda.com,Научитесь управлять - основы менеджмента (перевод),"Если вы смотрите этот курс, вполне вероятно, что вы уже управленец или вам интересна тема управления. В этом курсе доктор Бритт Андреатта научит вас, как сделать ваше управление более эффективным. В курсе подробно будут описаны лучшие стратегии найма работников, правильная постановка цели, коучинг, управление разновозрастными сотрудниками и многое,многое другое.
В курс также включены дополнительные материалы, в виде 50 страниц с упражнениями.",,"https://yadi.sk/d/haNjaMFf3Kjkh6
Пароль:www.infosklad.org"
Lynda.com,Обучение основам WordPress (RUS),,https://skladchik.com/threads/lynda-com-—-Обучение-основам-wordpress-rus.19084/,"https://yadi.sk/d/wJ1EaManl2umtw
Пароль: L9y6N4D4a-[seoxa.net]-003fs^f#c2"
Lynda.com,ZBrush 2018 Essential Training,,https://www.lynda.com/ZBrush-tutorials/Preparing-course/441596/758128-4.html?srchtrk=index:1linktypeid:2q:Zbrush+2018page:1s:relevancesa:trueproducttypeid:2,https://cloud.mail.ru/public/4TPa/22uRvHZRD
Lynda,Продуктивность в Microsoft Office (2018),"Ведущие компании мира обучаются у авторов этого курса, тому, как быть продуктивным используя приложения Office. С помощь уроков из этого курса, Вы сможете добиться большего на работе, или в любом другом месте. В начале вас научат методу GTD и соответствующим инструментам Office. Затем вы узнаете, как планировать вашу производительность, а также делать заметки, собирать идеи и эффективно управлять задачами с помощью инструментов Office. Потом вы узнайте, какие методы - электронная почта, телефон, Skype, или личные беседы - наиболее эффективны для общения, и выясните, как лучше планировать и проводить эффективные встречи. К концу курса вы сможете построить личную стратегию продуктивности, которая будет работать для вас и вашей команды.

Office 365 — это онлайновый («облачный») сервис, объединяющий в себе функциональность клиентских приложений Microsoft Office. Сделайте работу в приложениях Office совместным рабочим пространством. Если вы постоянно взаимодействуете с другими людьми, используйте Office для совместной работы с ними. Делитесь документами, заметками, блокнотами или рабочими областями, чтобы все могли иметь доступ к самой актуальной информации и получать комментарии без лишних совещаний.",https://www.lynda.com/Office-365-tutorials/Getting-Work-Done-Office-365/440663-2.html,https://cloud.mail.ru/public/6BYr/3omVgJUAX
Lynda.com,Развитие креативности: как генерировать идеи лучше и быстрее,,http://skladchik.com/threads/lynda-...нерировать-идеи-лучше-и-быстрее-повтор.94087/,https://yadi.sk/d/Vfp28Wfwm5nUK
Chris Croft,Учимся отстаивать своё мнение (Lynda.com),"Мы все бываем разочарованы, когда мы чувствуем, что нами воспользовались, или, наоборот, реагируем слишком агрессивно, когда нами манипулируют. Преодолейте эту естественную реакцию, узнав, как быть уверенным в себе и настойчивым. В этом курсе говорится, что же такое настойчивость. Автор показывает, какими особыми техниками вы можете воспользоваться, чтобы справиться с разными ситуациями и сложными людьми.
Определение вашего текущего мировоззрения
Понимание ваших прав и обязанностей
Избегаем пассивно-агрессивных ловушек
Снижаем негативные эмоции
Практикуем положительные изменения
Использование наиболее эффективных слов и др.

Автор перевода: Comradegan
Дополнительные материалы: есть, формат PDF",https://www.lynda.com/Business-Business-Skills-tutorials/Learning-Assertive/175640-2.html,https://yadi.sk/d/H4-_oDS5tLMKj
Lynda.com,Иллюстратор CC - Основной Тренинг,,,"https://cloud.mail.ru/public/5x1u/3VoEi9xKh
Пароль: xomyaki.com"
Lynda,Основы интернет-маркетинга: исследование цифрового маркетинга (2018),"Потребители и компании оставляют ценные данные по всему Интернету. Курс направлен на обучение практическим способам проведения исследований в области цифрового маркетинга и эффективному использованию этих данных.

Adriaan Brits проводит консультации с организациями по всему миру по вопросам улучшения их практики исследования рынка. Здесь он делится своими знаниями с вами. Используя данные из крупных (и бесплатных) онлайн-экосистем, таких как Google, Facebook и LinkedIn, Adriaan показывает, как вы можете измерить потребительский спрос, тенденции, конкурентоспособность на рынке и прямую конкуренцию. Он также представляет некоторые наборы инструментов премиум-класса, используемые профессиональными маркетологами. К концу курса у вас появятся навыки для проведения собственных независимых исследований и изучения ваших клиентов и конкурентов в Интернете.

Темы включают в себя:

Объясните, как проводить этические исследования.
Определите преимущества цифровых исследований.
Используйте Google AdWords для измерения спроса.
Плечо LinkedIn для измерения конкуренции.
Различают инструменты от Google, Amazon, LinkedIn и Facebook.",https://www.lynda.com/Facebook-tutorials/Welcome/441601/482613-4.html,https://cloud.mail.ru/public/4ok5/3hDV69tvs
Lynda.com,Умение правильно отказывать (2016),,https://www.lynda.com/,https://cloud.mail.ru/public/KKDx/JCnQFXfK1
Lynda,Маркетинговое Исследование на Основе Данных в Сети,"И потребители, и компании оставляют в сети ценные данные. Из этого курса вы узнаете, как проводить маркетинговое исследование в интернете и как использовать полученные данные на пользу своему бизнесу.

В своей практике Адриан Бритс помог многим организаций по всему миру улучшить применяемые ими методы исследования рынка.
Здесь он поделится своим опытом с вами. Используя (абсолютно бесплатно) данные из больших онлайн-«экосистем», таких как Google, Facebook, и LinkedIn, Адриан покажет, как оценить потребительский спрос, тренды, конкурентоспособность и прямую конкуренцию.
Он также представит вам несколько инструментов премиум-класса, с которыми работают профессиональные маркетеры.
Просмотрев этот курс, вы сможете выполнять собственные независимые исследования и собирать сведения о своих клиентах и конкурентах в интернете.

Темы курса:

Количественное и качественное исследование
Ограничения онлайн-исследований: о чем не получится узнать
Измеряем спрос с помощью Google AdWords, Facebook и Amazon
Измеряем конкуренцию с помощью LinkedIn и Google
Маркетинговое исследование на практике
Инструменты для маркетинга в интернете: от бесплатных до премиум-класса
Углубленный анализ рынка с помощью Alexa, SEMrush и SimilarWeb",https://www.lynda.com/,https://cloud.mail.ru/public/Bwd4/993hacSVt
Lynda,Базовый Курс По Краудфандинговой Площадке Kickstarter,"Кикстартер - это сайт-площадка по сбору средств на самые различные проекты: от приготовления вкусного салата и даже до съёмок полнометражного фильма, с бюджетом проектов от 10$ до миллионов $.

Кикстартер начал работу с 2009 года.

Чем привлекает Кикстартер?

1. Каждый может стать автором или участником какого-либо проекта
2. Бизнесменам, талантливым людям не нужно искать инвесторов для небольших проектов, достаточно презентации и общения с аудиторией &quot;спонсоров&quot; через удобную систему сайта,
3. Имеются чёткие сроки, в рамках которых проект либо будет профинансирован, либо нет.
4. Хочешь собственный проект или бизнес? Кикстартер и его аналоги помогут собрать бюджет,
5. Деньги, собранные сверх &quot;плана&quot;, также идут на финансирование проекта.

О чём курс:

Это базовый курс, затрагивает все моменты работы с проектом:
+ обзора функционала сайта,
+ особенности общения с аудиторией &quot;спонсоров&quot;,
+ умение наполнять страницу описания проекта,
+ создание собственного проекта,
+ присутствуют примеры, анализ результатов.",https://skladchik.com/threads/Кикстартер-Базовый-курс-lynda-com-2016.107074/,https://cloud.mail.ru/public/7DdX/ezVgiKD3v
Lynda,Изучаем Google Adsense,"Это полный курс по Google Adsense. Курс от Lynda.com.

Оригинал курса на английском. Но данный курс переведен на русский язык (качественная озвучка).

Курс очень качественный. Рассматриваются следующие темы: регистрация и размещение рекламных блоков, отслеживание дорогих страниц, блокировка дешевых рекламных блоков, продвинутые техники по отчетности и т.д.",https://www.lynda.com/Anson-Alexander/1522504-1.html,https://cloud.mail.ru/public/2vVU/SNvuhhRjB
Lynda,Deploying Scalable Machine Learning for Data Science (2018),,https://www.linkedin.com/learning/deploying-scalable-machine-learning-for-data-science,https://yadi.sk/d/srmqWOeBbS0AHA
Lynda,Learning Linux Command Line (2018),,https://www.lynda.com/IT-tutorials/Learning-Linux-Command-Line/753913-2.html,https://yadi.sk/d/seOBDxI0KuvjYw
Lynda.com,Искусство выхода из конфликта / Improving Your Conflict Competence [2014],"Конфликты на рабочем месте неизбежны. Но это не всегда плохо. В данном курсе автор и эксперт в конфликтологии Крейг Ранд научит вас эффективно справляться с конфликтами, возникающими на рабочем месте. Он объяснит причины, провоцирующие конфликт, и научит правильно на него реагировать. Вы узнаете, что можно предпринять, чтобы справиться со своими эмоциями и общаться с другими конструктивно.",http://skladchik.com/threads/lynda-com-Искусство-выхода-из-конфликта.59651/,https://mega.nz/#!QIt11DzT!VXjR-_N-lpUwyVIJ2stEqH6XlGzujtYGIQCJGuUm9LM
Lynda,ASP.NET MVC: Building for Productivity and Maintainability (2018),,https://www.lynda.com/ASP-NET-tutor...ng-Productivity-Maintainability/693123-2.html,https://yadi.sk/d/JdUaVXrQ4WExrg
Lynda,Cert Prep - CompTIA Security+ Exam (SY0-501) - The Basics,,https://www.lynda.com/Security-tuto...IA-Security-Exam-SY0-501-Basics/590835-2.html,https://yadi.sk/d/iJElpH1uwQwTpw
Lynda,Cryptocurrency Foundations (2018),,https://www.lynda.com/Data-Science-tutorials/Cryptocurrency-Foundations/700801-2.html,https://yadi.sk/d/ibefu9B1vHP1lw
Lynda.com,Google AdWords: самое необходимое,,,https://cloud.mail.ru/public/2yE5/fAx4pLdon
Lynda.com,JavaScript События [RUS],,,https://yadi.sk/d/adrF3n2zbGPNL
Lynda.com,Пять шагов творческого процесса,,http://skladchik.com/threads/lynda-com-Пять-шагов-творческого-процесса.59239/#recent-actions,https://mega.nz/#!4hQySabK!H907uDAkj7ZMY0i6Uux-CC1EM1pzUVTuK7QnDIMN0w0
Lynda.com,Что такое осознанность и её роль в жизни (2016),,https://www.lynda.com/,https://cloud.mail.ru/public/4h4s/foToSBWiZ
Lynda.com,Проекты YouTube для бизнеса и маркетинга,,,"https://yadi.sk/d/2tcDjYpNso_yJQ
Пароль: $livUpPeregrineBiz"
Lynda.com,Основы Email маркетинга (2013),,,https://yadi.sk/d/qlV7LkhuUQoNB
Lynda.com,Photoshop with Perspective с переводом на русский язык,,http://www.lynda.com/Photoshop-tutorials/Working-Perspective-Photoshop/165352-2.html,https://yadi.sk/d/UxezT11Aj9Do6
Lynda.com,Дизайн инфографики,,http://skladchik.com/threads/lynda-com-Дизайн-инфографики.37785/,https://cloud.mail.ru/public/2tPd/2HgH6gkrb
Lynda.com,Повышение навыков UVW маппинга в 3ds Max,,lynda.com,"Скрытый контент для авторизованных пользователей.
https://yadi.sk/d/qasqx7GljBBbV


торрент файл англ. видео:


Скрытый контент для авторизованных пользователей.
https://yadi.sk/d/ac--6PDYjBDTK"
Lynda.com,"Типографика: Цвет, Контраст, Масштаб",,http://skladchik.com/threads/lynda-com-Типографика-Цвет-Контраст-Масштаб.33087/,"https://cloud.mail.ru/public/JspL/zRvkuY6gp

Скрытый контент для авторизованных пользователей.
Пароль: wa70ohg"
Lynda.com,Курс по созданию буклета,,,https://cloud.mail.ru/public/6fae8ee4ba58/Designing a Brochure.rar
Lynda.com,Node.js Основной тренинг,,http://skladchik.com/threads/Линда-ком-node-js-Основной-тренинг.21407,"https://yadi.sk/d/ACREU0QnKMBPa

Скрытый контент для авторизованных пользователей.
Пароль: JHjjhgffy23UiHBjb"
Lynda.com,Лидерство: Основы,,,"https://yadi.sk/d/489P2VK8rT4SxA
Пароль: L9y6N4D4a-[seoxa.net]-003fs^f#c2"
Lynda.com,Контент-маркетинг и искусство рассказа историй,,ссылка,"https://cloud.mail.ru/public/2hWh/2qqXCTBqh



			Пароль: qwerty123
		
Нажмите для раскрытия..."
Lynda.com,Создание эффективной стратегии написания контента для вашего сайта,,https://skladchik.com/threads/lynda-com-Создание-эффективной-стратегии-написания-контента-для-вашего-сайта-На-Русском.15287/,"https://cloud.mail.ru/public/2vQr/472mzyVyz



			Пароль: 1975
		
Нажмите для раскрытия..."
Lynda.com,eBay для покупателей,,,https://cloud.mail.ru/public/3pdypJA7GPta/(Lynda.com)-eBay для покупателей
Lynda.com,Учебные курсы от Lynda.com (59),,,https://cloud.mail.ru/public/3ubm/Z479EAjrq
Lynda.com,Dreamweaver и WordPress: Создание сайтов,,,https://cloud.mail.ru/public/92b7705e0641/Lynda.com  Dreamweaver and WordPress(Создание сайтов).zip
Lynda.com,Создание мобильных web-приложений на jQueryMobile (2014),,jQuery-Mobile-tutorials/jQuery-Mobile-Web-Applications/156619-2.html,"https://cloud.mail.ru/public/245e69772f8c/lyndaJqeuryMobile



			Пароль: persimmon_the_best
		
Нажмите для раскрытия..."
Lynda.com,PHP & MySQL 2013 (на русском),,http://skladchik.com/threads/php-mysql-2013-—-lynda-com-rus.12360/,"http://yadi.sk/d/k_6z3nV0L856R
		
Нажмите для раскрытия...





			http://yadi.sk/d/QEBxvfqTL8eYr
		
Нажмите для раскрытия...





			http://yadi.sk/d/NGHqfo6cL8ecJ
		
Нажмите для раскрытия...





			http://yadi.sk/d/2TJeT0v6L8efw
		
Нажмите для раскрытия...





			http://yadi.sk/d/8kQ-gQDAL8ein
		
Нажмите для раскрытия...





			http://yadi.sk/d/79JlFIIYL8emh
		
Нажмите для раскрытия...





			http://yadi.sk/d/BdP52KSRL8epQ
		
Нажмите для раскрытия...





			http://yadi.sk/d/JqHVbEFNL8esR
		
Нажмите для раскрытия...





			http://yadi.sk/d/KCIkUotOL8ey7
		
Нажмите для раскрытия...





			http://yadi.sk/d/K8rXzeUkL8f3i
		
Нажмите для раскрытия...





			http://yadi.sk/d/7RsaQEN0L8f6P
		
Нажмите для раскрытия...





			http://yadi.sk/d/cDbUX1PQL8f9Y
		
Нажмите для раскрытия...





			http://yadi.sk/d/VHYXBgf7L8fCs
		
Нажмите для раскрытия...





			http://yadi.sk/d/LNpebS_8L8fFL
		
Нажмите для раскрытия...





			http://yadi.sk/d/MSHgQiHBL8fHe
		
Нажмите для раскрытия...





			http://yadi.sk/d/vw2Rdk-XL8fLF
		
Нажмите для раскрытия...





			http://yadi.sk/d/e6acQ7aQL8fNF
		
Нажмите для раскрытия...





			http://yadi.sk/d/81PlaHMYL8fRJ
		
Нажмите для раскрытия...





			http://yadi.sk/d/sTGDuwJxL8fVY
		
Нажмите для раскрытия...





			http://yadi.sk/d/m1qZWQLxL8fZg
		
Нажмите для раскрытия...





			http://yadi.sk/d/E4I2UHsnL8fdk
		
Нажмите для раскрытия...





			http://yadi.sk/d/9BwEKFgrL8fgT
		
Нажмите для раскрытия...





			http://yadi.sk/d/2o4VvxGFL8fjJ
		
Нажмите для раскрытия..."
Lynda.com,"Начинаем работу с Bootstrap 3 (2013, Rus)",,http://www.lynda.com/Bootstrap-tutorials/Up-Running-Bootstrap-3/133339-2.html,"https://cloud.mail.ru/public/4NPn/gaKGTPcGD



			Пароль: www.infosklad.org
		
Нажмите для раскрытия..."
Lynda.com,Развитие лидерских качеств,,,https://cloud.mail.ru/public/2hxAqdakUDwE/Развитие лидерских качеств.rar
Lynda,Создание Адаптивного WEB взаимодействия,,http://skladchik.com/threads/Линда-...я-creating-a-responsive-web-experience.28740/,https://cloud.mail.ru/public/GAtH/JFk7odfff
Дэйв Хоуг (lynda.com),Прикладной интерактивный дизайн,,https://www.skladchik.biz/threads/lynda-com-prikladnoj-interaktivnyj-dizajn.11697,https://cloud.mail.ru/public/3bp5/4auXJMCX7
lynda.com,7 практических техник успешного создания веб-сайтов,,https://www.lynda.com/,https://cloud.mail.ru/public/5BaJ/taXF2fZMX
Lynda.com,CSS: Styling Forms (CSS: Стилизация форм),,http://skladchik.com/threads/css-styling-forms-css-Стилизация-форм-—-lynda-com-rus.13673/,https://yadi.sk/d/dtjHToKp9ZKxAQ
